ocrr_dt,y_volt,x_volt,volt_rate,atmp_tmpr,road_tmpr,avg_road_stts_cd,trinspct_road_stts_cd,avg_road_ascat_symbl,trinspct_road_ascat_symbl,avg_rdsrfc_frct_nmvl,trinspct_rdsrfc_frct_nmvl,lens_stts_cd,surfc_grip,rltv_hmdt,scnd_atmp_tmpr,eqpm_tmpr,lat,lon
2024-02-10 15:19:49.923,927,945,0.981,7.01,17.41,2,2,WT1,WT1,5,5,4,FAIR,43.74,6.72,20.45,33.55221563470575,126.51411075587257
2024-02-10 15:20:49.747,923,943,0.979,6.79,17.33,2,2,WT1,WT1,5,5,4,FAIR,43.98,6.54,20.3,35.205744125234006,125.85930578299266
2024-02-10 15:36:49.741,933,941,0.991,7.57,16.85,2,2,WT1,WT1,5,5,4,FAIR,43.16,7.34,18.94,37.04509271133349,129.34100473762416
2024-02-10 15:27:02.598,762,998,0.764,7.55,10.33,3,3,WT2,WT2,5,5,4,FAIR,40.49,7.44,14.14,35.526676604885715,127.09306070644774
2024-02-10 15:31:49.662,932,940,0.991,7.11,16.89,2,2,WT1,WT1,5,5,4,FAIR,43.38,6.89,19.07,36.51349516408616,129.81565106233393
2024-02-10 15:32:50.391,932,939,0.992,7.31,16.99,2,2,WT1,WT1,5,5,4,FAIR,43.42,7.05,18.99,36.72875664992139,127.91736183395074
2024-02-10 15:26:49.631,926,941,0.983,7.13,17.15,2,2,WT1,WT1,5,5,4,FAIR,42.64,6.89,19.58,34.26734570621447,125.69197317822432
2024-02-10 15:34:02.339,828,926,0.894,7.47,9.99,3,2,WT2,WT1,5,5,4,FAIR,40.07,7.46,14.27,37.37849686471283,127.72952354916978
2024-02-10 15:38:50.300,937,943,0.994,7.11,16.77,2,2,WT1,WT1,5,5,4,FAIR,42.97,6.82,18.94,35.299112154545895,129.9677257386212
2024-02-10 15:41:02.477,833,847,0.983,7.65,9.95,3,2,WT2,WT1,5,5,4,FAIR,40.81,7.45,14.01,34.05092551810772,127.82585843549637
2024-02-10 15:33:50.187,932,943,0.988,7.27,16.99,2,2,WT1,WT1,5,5,4,FAIR,43.45,7.04,18.94,37.32707940894222,125.00934672564782
2024-02-10 15:25:49.781,927,941,0.984,7.27,17.57,2,2,WT1,WT1,5,5,4,FAIR,43.6,6.99,19.66,35.08909403053127,129.6653995179521
2024-02-10 15:51:02.254,866,840,1.031,7.39,9.57,2,2,WT1,WT1,5,5,4,FAIR,41.53,7.28,13.94,36.7515621918986,126.17447203064094
2024-02-10 16:05:50.012,932,937,0.995,7.85,15.77,2,2,WT1,WT1,5,5,4,FAIR,43.69,7.77,18.92,35.74016536110796,128.4426452653448
2024-02-10 15:45:49.882,933,941,0.991,7.31,16.63,2,2,WT1,WT1,5,5,4,FAIR,43.77,7.04,18.84,34.9093587611725,127.57540077477721
2024-02-10 16:02:49.664,933,940,0.992,7.59,15.81,2,2,WT1,WT1,5,5,4,FAIR,43.58,7.31,18.88,37.049382075192845,126.62716878420443
2024-02-10 16:12:49.651,929,937,0.992,7.49,15.11,2,2,WT1,WT1,5,5,4,FAIR,44.47,7.24,18.96,35.92234965822306,126.41319761838194
2024-02-10 15:51:49.751,932,938,0.993,7.95,16.43,2,2,WT1,WT1,5,5,4,FAIR,42.96,7.76,18.93,34.95281051213516,129.64379931253552
2024-02-10 15:48:50.321,933,938,0.995,7.65,16.67,2,2,WT1,WT1,5,5,4,FAIR,44.07,7.48,18.85,33.54798935167563,129.55962947959918
2024-02-10 15:49:02.539,847,966,0.877,7.19,9.63,2,2,WT1,WT1,5,5,4,FAIR,41.07,7.14,13.91,37.47722656883354,127.5656742002689
2024-02-10 15:57:02.529,784,928,0.845,7.57,9.35,3,3,WT2,WT2,5,5,4,FAIR,41.8,7.42,13.89,33.177347926708336,126.29247597767569
2024-02-10 15:58:02.389,828,916,0.904,7.67,9.33,2,2,WT1,WT1,5,5,4,FAIR,41.61,7.49,13.86,37.31593674184028,125.51171016085999
2024-02-10 16:13:02.497,869,894,0.973,7.53,8.51,2,2,WT1,WT1,5,5,4,FAIR,42.44,7.42,13.79,34.79980762441578,125.78288191429543
2024-02-10 15:54:02.827,832,896,0.928,7.51,9.33,2,2,WT1,WT1,5,5,4,FAIR,41.07,7.43,13.9,36.196693817507025,127.61125862870303
2024-02-10 16:04:50.183,930,937,0.993,7.77,15.79,2,2,WT1,WT1,5,5,4,FAIR,43.9,7.63,18.9,37.610998619178424,126.53914980289504
2024-02-10 15:47:50.452,933,941,0.991,7.51,16.77,2,2,WT1,WT1,5,5,4,FAIR,44.63,7.31,18.82,33.758533077519495,125.21034071129978
2024-02-10 15:52:50.511,935,943,0.992,7.55,16.13,2,2,WT1,WT1,5,5,4,FAIR,43.0,7.28,18.92,35.834752378194054,127.2758369265555
2024-02-10 15:53:02.942,801,878,0.912,7.51,9.41,2,2,WT1,WT1,5,5,4,FAIR,40.87,7.42,13.93,36.82216431185096,128.73094646232155
2024-02-10 16:10:02.857,818,972,0.842,7.35,8.71,3,2,WT2,WT1,5,5,4,FAIR,42.26,7.32,13.79,36.78791916359529,129.45847557979994
2024-02-10 15:49:50.088,930,940,0.99,7.71,16.67,2,2,WT1,WT1,5,5,4,FAIR,43.21,7.48,18.89,35.62815957299752,127.92642022841545
2024-02-10 16:03:50.381,932,937,0.995,7.63,15.99,2,2,WT1,WT1,5,5,4,FAIR,43.94,7.44,18.88,36.12369729953229,128.61646061921223
2024-02-10 15:50:49.937,933,940,0.992,7.77,16.41,2,2,WT1,WT1,5,5,4,FAIR,43.22,7.61,18.91,36.78763497066422,126.82035235432465
2024-02-10 15:46:02.850,722,933,0.774,7.11,9.57,3,3,WT2,WT2,5,5,4,FAIR,40.98,7.02,13.91,37.20513818878706,127.4811908960847
2024-02-10 16:30:02.249,812,816,0.996,6.79,7.33,3,2,WT2,WT1,5,5,4,FAIR,46.17,6.8100000000000005,13.53,36.80906548437932,128.64813428255016
2024-02-10 16:22:02.152,783,895,0.874,6.73,7.95,3,3,WT2,WT2,5,5,4,FAIR,43.9,6.76,13.66,34.77002471590621,128.63829113686148
2024-02-10 16:37:02.331,799,912,0.876,6.73,6.83,2,3,WT1,WT2,5,5,4,FAIR,47.56,6.67,13.12,37.98363200528867,127.12263132284752
2024-02-10 16:35:03.338,772,915,0.844,6.77,6.99,3,3,WT2,WT2,5,5,4,FAIR,46.91,6.73,13.24,35.17251346859652,127.71833670779161
2024-02-10 16:29:02.427,800,966,0.8280000000000001,6.77,7.49,3,3,WT2,WT2,5,5,4,FAIR,45.63,6.76,13.55,33.12232351379467,129.61927669775486
2024-02-10 16:36:49.962,917,934,0.982,6.37,13.13,2,2,WT1,WT1,5,5,4,FAIR,49.34,6.09,17.98,34.813084757927314,128.15998802471617
2024-02-10 16:33:50.481,915,935,0.978,6.83,13.45,2,2,WT1,WT1,5,5,4,FAIR,48.23,6.58,18.31,33.638914772869214,128.21287312843296
2024-02-10 16:38:02.235,833,878,0.9490000000000001,6.67,6.93,2,2,WT1,WT1,5,5,4,FAIR,47.59,6.64,13.09,33.60721307864188,128.9231014619268
2024-02-10 16:25:03.590,761,894,0.851,7.15,8.05,3,3,WT2,WT2,5,5,4,FAIR,44.37,7.03,13.68,34.40767520053447,125.57611448157986
2024-02-10 16:39:02.107,829,995,0.833,6.77,6.93,2,2,WT1,WT1,5,5,4,FAIR,47.72,6.68,13.06,33.26687747088631,127.61442145824364
2024-02-10 16:40:50.152,912,932,0.979,6.05,12.85,2,2,WT1,WT1,5,5,4,FAIR,49.65,5.84,17.58,36.44256094204781,129.79715868135492
2024-02-10 16:19:50.291,927,937,0.99,7.07,14.69,2,2,WT1,WT1,5,5,4,FAIR,45.59,6.83,18.68,33.36994442100953,126.8083019608805
2024-02-10 16:24:50.192,926,940,0.984,7.51,14.69,2,2,WT1,WT1,5,5,4,FAIR,45.14,7.35,18.56,34.01644777717978,126.47463073211046
2024-02-10 16:35:50.101,915,935,0.978,6.53,13.25,2,2,WT1,WT1,5,5,4,FAIR,48.8,6.26,18.1,33.464498572470596,128.0060398280238
2024-02-10 16:45:02.370,751,947,0.793,6.65,6.51,3,3,WT2,WT2,5,5,4,FAIR,48.65,6.55,12.98,33.315838654515154,126.10559712282652
2024-02-10 16:44:50.293,912,933,0.978,6.27,12.57,2,2,WT1,WT1,5,5,4,FAIR,50.11,6.02,17.23,34.33875832769771,127.77972578261824
2024-02-10 16:25:50.012,927,939,0.987,7.65,14.67,2,2,WT1,WT1,5,5,4,FAIR,45.28,7.49,18.56,35.85949483830185,125.7782600542882
2024-02-10 16:23:50.422,924,933,0.991,7.39,14.65,2,2,WT1,WT1,5,5,4,FAIR,45.17,7.25,18.57,37.823427782234205,127.89896730348953
2024-02-10 16:46:02.128,775,821,0.9450000000000001,6.51,6.21,3,3,WT2,WT2,5,5,4,FAIR,48.95,6.53,12.92,37.37778327174803,128.0118959182259
2024-02-10 17:03:49.739,904,912,0.991,5.63,10.45,2,2,WT1,WT1,5,5,4,FAIR,53.52,5.41,15.84,37.379669627226626,127.09200239506131
2024-02-10 16:53:49.752,902,923,0.978,5.85,11.67,2,2,WT1,WT1,5,5,4,FAIR,52.37,5.72,16.43,33.88033518018829,126.91373212719344
2024-02-10 17:05:03.251,830,950,0.874,6.13,4.97,3,2,WT2,WT1,5,5,4,FAIR,51.64,6.08,11.72,34.3245359674891,126.22729139200224
2024-02-10 17:12:02.447,816,1024,0.796,5.97,4.59,3,2,WT2,WT1,5,5,5,FAIR,52.31,5.94,11.66,33.38196658397653,126.65461153916797
2024-02-10 16:45:50.170,908,930,0.976,6.29,12.51,2,2,WT1,WT1,5,5,4,FAIR,50.42,6.04,17.15,36.89234169957592,127.49172983595682
2024-02-10 17:02:49.922,902,912,0.989,5.63,10.57,2,2,WT1,WT1,5,5,4,FAIR,52.79,5.42,15.9,33.34908150742781,126.2382945051455
2024-02-10 17:04:49.609,901,911,0.989,5.57,10.33,2,2,WT1,WT1,5,5,4,FAIR,53.16,5.37,15.78,35.78347835410427,128.91417231685932
2024-02-10 16:57:02.659,829,1012,0.8190000000000001,6.27,5.53,3,2,WT2,WT1,5,5,5,FAIR,50.58,6.23,12.16,34.23937786161975,128.54517620662887
2024-02-10 17:09:02.850,801,1001,0.8,6.03,4.77,3,2,WT2,WT1,5,5,5,FAIR,52.4,5.96,11.62,34.21722817014373,126.34652933572998
2024-02-10 17:01:02.129,867,994,0.872,6.03,5.27,2,2,WT1,WT1,5,5,4,FAIR,51.48,5.99,11.95,37.95362527623803,125.48717581550774
2024-02-10 16:52:02.319,774,912,0.849,6.13,5.91,2,3,WT1,WT2,5,5,4,FAIR,50.78,6.13,12.54,36.783899034892684,125.00090019491981
2024-02-10 17:14:49.991,895,910,0.984,5.55,9.31,2,2,WT1,WT1,5,5,4,FAIR,54.29,5.34,15.22,37.18469679145525,127.98359426190744
2024-02-10 16:55:02.940,813,888,0.916,6.29,5.75,3,2,WT2,WT1,5,5,4,FAIR,50.63,6.24,12.35,35.85991342672006,126.05681873226824
2024-02-10 17:03:02.701,863,1034,0.835,6.11,5.21,2,2,WT1,WT1,5,5,4,FAIR,51.72,6.04,11.82,37.35507143696874,125.0629123505077
2024-02-10 16:56:02.817,781,890,0.878,6.31,5.67,2,3,WT1,WT2,5,5,4,FAIR,50.44,6.25,12.26,36.227452695831765,126.7954263529601
2024-02-10 17:27:02.288,792,828,0.9570000000000001,5.47,2.9699999999999998,3,3,WT2,WT2,5,5,4,FAIR,54.85,5.37,10.62,37.73086852398173,129.80999231158717
2024-02-10 17:23:02.801,803,968,0.8300000000000001,5.53,3.5700000000000003,2,2,WT1,WT1,5,5,4,FAIR,54.85,5.39,10.79,34.40669293022818,128.4497140381491
2024-02-10 17:30:02.089,855,926,0.923,5.33,2.77,3,2,WT2,WT1,5,5,4,FAIR,55.16,5.24,10.36,35.97659772891448,129.2888185146123
2024-02-10 17:39:02.828,789,885,0.891,4.95,2.23,3,3,WT2,WT2,5,5,4,FAIR,57.19,4.91,9.83,36.45065673968446,125.72369549130364
2024-02-10 17:33:02.619,814,855,0.9530000000000001,5.17,2.55,2,2,WT1,WT1,5,5,4,FAIR,55.91,5.12,10.21,34.96468652513904,125.36644077309718
2024-02-10 17:38:02.879,764,946,0.808,5.05,2.23,3,3,WT2,WT2,5,5,4,FAIR,56.93,4.95,9.81,37.39853991202027,125.05764881754861
2024-02-10 17:20:50.291,885,905,0.978,5.31,8.73,2,2,WT1,WT1,5,5,4,FAIR,55.07,5.05,14.8,37.89901581552077,129.77831145009745
2024-02-10 17:15:49.752,891,905,0.985,5.49,9.17,2,2,WT1,WT1,5,5,4,FAIR,54.33,5.25,15.15,35.46884745686331,126.50101367676774
2024-02-10 17:27:50.451,878,901,0.974,4.99,8.39,2,2,WT1,WT1,5,5,4,FAIR,56.02,4.74,14.3,34.953203274021696,127.29752471170428
2024-02-10 17:36:02.270,842,825,1.021,5.11,2.37,3,2,WT2,WT1,5,5,4,FAIR,56.66,5.01,9.94,35.35968964278229,126.97261811800887
2024-02-10 17:26:02.419,764,989,0.773,5.49,3.11,3,3,WT2,WT2,5,5,4,FAIR,54.94,5.38,10.69,37.26368372865966,128.65228467696429
2024-02-10 17:18:02.511,747,956,0.782,5.67,3.9699999999999998,3,3,WT2,WT2,5,5,4,FAIR,54.15,5.63,11.17,36.22734212759084,126.54982440976372
2024-02-10 17:41:02.629,757,897,0.844,4.79,2.09,3,3,WT2,WT2,5,5,4,FAIR,57.8,4.79,9.72,33.223861862590475,127.67726441307026
2024-02-10 17:39:50.247,884,899,0.984,4.77,7.75,2,2,WT1,WT1,5,5,4,FAIR,57.43,4.54,13.7,35.710849552228574,129.97791132477732
2024-02-10 17:48:02.009,734,891,0.8230000000000001,4.63,1.5899999999999999,3,3,WT2,WT2,5,5,4,FAIR,59.12,4.5600000000000005,9.28,33.08650061370485,127.22031775672119
2024-02-10 17:45:49.692,880,893,0.986,4.69,7.35,2,2,WT1,WT1,5,5,4,FAIR,58.07,4.41,13.45,36.89267685501703,127.75635770349878
2024-02-10 17:49:50.451,879,890,0.988,4.53,7.09,2,2,WT1,WT1,5,5,4,FAIR,59.12,4.27,13.29,34.64156136771232,127.5126403115542
2024-02-10 17:49:02.840,775,895,0.866,4.63,1.69,3,3,WT2,WT2,5,5,4,FAIR,59.4,4.52,9.3,35.36003741058665,129.01593079068016
2024-02-10 17:46:50.309,883,891,0.99,4.65,7.21,2,2,WT1,WT1,5,5,4,FAIR,58.26,4.36,13.4,36.99339052953816,126.33419827016787
2024-02-10 17:55:03.188,781,896,0.872,4.43,1.27,3,3,WT2,WT2,5,5,4,FAIR,60.34,4.35,8.92,33.23224408642881,125.85219008071398
2024-02-10 18:06:50.241,875,885,0.989,4.13,6.43,2,2,WT1,WT1,5,5,4,FAIR,60.61,3.87,12.68,33.79270767795805,128.7704657913243
2024-02-10 18:13:02.549,718,772,0.93,4.09,0.6900000000000001,3,3,WT2,WT2,5,5,4,FAIR,62.08,3.99,8.31,34.98980188222558,127.07809093184328
2024-02-10 18:05:02.410,684,766,0.893,4.25,0.97,3,3,WT2,WT2,5,5,4,FAIR,61.36,4.17,8.58,34.1496258177278,129.56863004488343
2024-02-10 17:56:02.399,651,891,0.73,4.39,1.27,3,3,WT2,WT2,5,5,4,FAIR,60.4,4.33,8.87,34.68950712887531,128.220796428967
2024-02-10 17:59:49.943,879,884,0.994,4.21,6.69,2,2,WT1,WT1,5,5,4,FAIR,60.15,3.99,12.93,37.990873689462326,127.82171555855871
2024-02-10 18:04:49.762,877,885,0.99,4.13,6.47,2,2,WT1,WT1,5,5,4,FAIR,60.28,3.89,12.74,37.127072187869054,125.35228527412939
2024-02-10 17:52:49.703,882,888,0.993,4.49,7.05,2,2,WT1,WT1,5,5,4,FAIR,59.21,4.22,13.17,37.419509074800544,128.652059525689
2024-02-10 18:02:02.189,746,866,0.862,4.35,1.09,3,3,WT2,WT2,5,5,4,FAIR,61.17,4.22,8.69,37.685273167828875,128.4302018275648
2024-02-10 17:53:50.416,882,888,0.993,4.47,7.05,2,2,WT1,WT1,5,5,4,FAIR,59.73,4.21,13.14,34.70467940157098,128.20035962243577
2024-02-10 18:12:02.529,668,780,0.856,4.09,0.6900000000000001,3,3,WT2,WT2,5,5,4,FAIR,62.02,3.99,8.37,34.485384788982365,126.33954761785346
2024-02-10 18:01:49.553,878,883,0.994,4.25,6.55,2,2,WT1,WT1,5,5,4,FAIR,60.2,4.0,12.85,34.17031246286037,129.7336966083722
2024-02-10 18:14:02.491,601,757,0.794,4.09,0.5700000000000001,3,3,WT2,WT2,5,5,4,FAIR,62.05,3.9,8.29,37.150584556540615,126.6082756351641
2024-02-10 18:33:02.687,665,789,0.844,3.5300000000000002,-0.01,3,3,WT2,WT2,5,5,4,FAIR,64.5,3.45,7.77,36.39775931142592,125.76115478376967
2024-02-10 18:23:02.753,568,711,0.799,3.81,0.25,3,3,WT2,WT2,5,5,4,FAIR,63.05,3.7,8.09,34.180859912414384,129.93600577467507
2024-02-10 18:19:50.052,868,883,0.983,3.93,5.97,2,2,WT1,WT1,5,5,4,FAIR,61.5,3.63,12.3,34.88496914605228,128.73123139561883
2024-02-10 18:22:50.291,867,884,0.981,3.63,5.63,2,2,WT1,WT1,5,5,4,FAIR,62.67,3.31,12.21,35.533558819663995,127.0739344116309
2024-02-10 18:24:49.802,863,883,0.978,3.49,5.67,2,2,WT1,WT1,5,5,4,FAIR,62.8,3.23,12.15,35.64070028636877,129.67958215444352
2024-02-10 18:26:50.260,863,883,0.978,3.63,5.61,2,2,WT1,WT1,5,5,4,FAIR,62.32,3.41,12.09,37.44363864275857,125.45558687183099
2024-02-10 18:41:02.288,485,641,0.756,3.33,-0.25,3,3,WT2,WT2,5,5,4,FAIR,65.58,3.26,7.55,34.90283066473608,125.43830608213278
2024-02-10 18:33:49.621,864,885,0.977,3.65,5.51,2,2,WT1,WT1,5,5,4,FAIR,62.47,3.38,11.94,37.542620152502565,128.41225509314293
2024-02-10 18:25:03.539,614,634,0.969,3.73,0.13,3,3,WT2,WT2,5,5,4,FAIR,63.3,3.63,8.02,35.20683780159895,125.88986024189421
2024-02-10 18:18:50.259,869,885,0.982,3.89,5.99,2,2,WT1,WT1,5,5,4,FAIR,61.58,3.62,12.33,36.73186337396177,129.58569757596644
2024-02-10 18:17:50.418,868,884,0.982,3.93,5.97,2,2,WT1,WT1,5,5,4,FAIR,61.31,3.68,12.35,37.65127159992528,129.20179587149437
2024-02-10 18:18:02.559,648,730,0.888,3.95,0.49,3,3,WT2,WT2,5,5,4,FAIR,62.61,3.8200000000000003,8.26,37.53787851981633,126.53183612050593
2024-02-10 18:16:49.741,869,885,0.982,3.9699999999999998,6.07,2,2,WT1,WT1,5,5,4,FAIR,61.44,3.69,12.39,33.2847643364784,129.44419791134686
2024-02-10 18:26:02.900,505,625,0.809,3.75,0.15,3,3,WT2,WT2,5,5,4,FAIR,63.45,3.5700000000000003,7.97,34.02852147488285,125.21443843503664
2024-02-10 18:38:50.381,861,880,0.978,3.5300000000000002,5.23,2,2,WT1,WT1,5,5,4,FAIR,63.11,3.21,11.83,35.38452712766138,127.74318926368747
2024-02-10 18:17:02.539,647,728,0.889,3.89,0.47000000000000003,3,3,WT2,WT2,5,5,4,FAIR,62.53,3.8200000000000003,8.29,35.157771449765534,129.67781386854418
2024-02-10 18:46:50.341,856,877,0.976,3.33,4.93,2,2,WT1,WT1,5,5,4,FAIR,64.11,3.09,11.69,36.204458324186035,129.2769148946785
2024-02-10 18:50:02.819,438,592,0.74,3.11,-0.59,3,3,WT2,WT2,5,5,4,FAIR,66.88,3.04,7.35,37.72354525412706,126.78036661900498
2024-02-10 19:10:02.499,488,559,0.873,2.9699999999999998,-1.03,3,3,WT2,WT2,5,5,4,FAIR,68.87,2.85,6.99,33.56202355638975,125.91435217617317
2024-02-10 19:12:50.112,746,779,0.9580000000000001,2.9699999999999998,4.27,3,3,WT2,WT2,5,5,4,FAIR,66.49,2.7,11.19,35.2592933256712,126.05270294201873
2024-02-10 19:02:49.771,796,825,0.964,3.11,4.47,3,3,WT2,WT2,5,5,4,FAIR,65.78,2.87,11.4,33.962055189435695,127.57253939039202
2024-02-10 18:54:02.268,524,614,0.853,3.01,-0.75,3,3,WT2,WT2,5,5,4,FAIR,68.01,2.95,7.25,37.47053799198974,127.98386471918236
2024-02-10 18:58:50.417,811,839,0.967,3.25,4.59,2,2,WT1,WT1,5,5,4,FAIR,65.98,3.01,11.47,37.82290092900826,125.16407158311819
2024-02-10 19:07:49.571,766,801,0.9560000000000001,2.85,4.19,3,3,WT2,WT2,5,5,4,FAIR,66.71,2.59,11.29,35.39350840945175,127.06775779617445
2024-02-10 19:06:49.590,772,803,0.96,2.87,4.39,3,3,WT2,WT2,5,5,4,FAIR,66.84,2.59,11.32,33.5200514886407,129.15193557821954
2024-02-10 18:50:50.331,856,875,0.978,3.27,4.77,2,2,WT1,WT1,5,5,4,FAIR,64.59,3.05,11.62,36.926473333613366,127.22164475117899
2024-02-10 19:04:49.661,792,823,0.963,3.03,4.35,3,3,WT2,WT2,5,5,4,FAIR,66.0,2.79,11.36,36.485706752461994,125.84587695474706
2024-02-10 19:02:02.053,543,592,0.918,3.05,-0.89,3,3,WT2,WT2,5,5,4,FAIR,68.62,2.96,7.1,34.773354133051555,129.77430146509548
2024-02-10 18:55:03.118,480,592,0.81,2.99,-0.77,3,3,WT2,WT2,5,5,4,FAIR,68.1,2.95,7.23,37.437037369844816,126.33137769963233
2024-02-10 18:57:49.651,817,844,0.968,3.27,4.59,2,2,WT1,WT1,5,5,4,FAIR,65.83,3.06,11.48,37.87915944891353,128.9921413281703
2024-02-10 18:52:02.519,488,621,0.786,2.95,-0.71,3,3,WT2,WT2,5,5,4,FAIR,67.62,2.95,7.27,35.78926924565098,125.96897083169468
2024-02-10 18:51:02.629,431,625,0.6890000000000001,3.11,-0.67,3,3,WT2,WT2,5,5,4,FAIR,67.14,3.03,7.3,35.82863955672146,127.11586364610795
2024-02-10 18:51:50.127,852,874,0.975,3.23,4.83,2,2,WT1,WT1,5,5,4,FAIR,64.78,3.08,11.59,34.48756752556889,127.45211269887406
2024-02-10 19:07:02.079,451,612,0.737,2.99,-1.01,3,3,WT2,WT2,5,5,4,FAIR,68.93,2.9,7.05,35.92253017991657,127.50317647974123
2024-02-10 18:57:02.749,398,576,0.6910000000000001,3.01,-0.75,3,3,WT2,WT2,5,5,4,FAIR,68.26,2.96,7.18,35.198211602624234,127.58236934050352
2024-02-10 19:05:49.631,786,818,0.961,2.95,4.25,3,3,WT2,WT2,5,5,4,FAIR,66.3,2.65,11.35,34.51095513464026,126.1247377034488
2024-02-10 19:34:02.429,457,520,0.878,2.23,-1.77,3,3,WT2,WT2,5,5,4,FAIR,72.7,2.05,6.68,33.33592598261951,127.57957760980418
2024-02-10 19:18:02.098,372,610,0.61,2.73,-1.21,3,3,WT2,WT2,5,5,4,FAIR,69.61,2.65,6.88,34.26353929854562,127.40856376938878
2024-02-10 19:32:02.629,497,552,0.9,2.31,-1.67,3,3,WT2,WT2,5,5,4,FAIR,72.0,2.2,6.6,33.98927324838832,126.04359748563131
2024-02-10 19:24:02.028,462,579,0.797,2.5700000000000003,-1.45,3,3,WT2,WT2,5,5,4,FAIR,70.49,2.51,6.77,35.71020992276974,129.94095779751856
2024-02-10 19:16:49.919,726,761,0.9550000000000001,2.95,4.09,3,3,WT2,WT2,5,5,4,FAIR,66.74,2.7,11.13,36.00835010881797,129.32781696393275
2024-02-10 19:27:02.539,490,586,0.835,2.47,-1.55,3,3,WT2,WT2,5,5,4,FAIR,71.03,2.41,6.67,36.04285862153008,129.43788175511241
2024-02-10 19:20:02.759,397,610,0.65,2.67,-1.35,3,3,WT2,WT2,5,5,4,FAIR,69.81,2.61,6.95,34.940905005228394,128.42785525191448
2024-02-10 19:17:49.847,724,756,0.9580000000000001,2.89,4.07,3,3,WT2,WT2,5,5,4,FAIR,66.97,2.65,11.12,35.10614866842748,125.79948515345879
2024-02-10 19:31:02.757,490,637,0.768,2.37,-1.49,3,3,WT2,WT2,5,5,4,FAIR,71.87,2.2800000000000002,6.59,37.171192148203204,127.84046031949875
2024-02-10 19:16:02.418,468,619,0.755,2.81,-1.19,3,3,WT2,WT2,5,5,4,FAIR,69.26,2.71,6.92,35.381164067585814,129.10719815813692
2024-02-10 19:17:02.279,422,592,0.713,2.77,-1.15,3,3,WT2,WT2,5,5,4,FAIR,69.39,2.69,6.89,37.93886666068561,125.19368244344331
2024-02-10 19:44:02.617,477,606,0.788,2.19,-1.79,3,3,WT2,WT2,5,5,4,FAIR,74.22,2.16,6.32,35.198086150044325,127.4792155164381
2024-02-10 19:38:50.023,656,697,0.9400000000000001,2.63,3.65,3,3,WT2,WT2,5,5,4,FAIR,70.11,2.41,10.81,36.24790472308919,126.98061439997458
2024-02-10 19:43:49.578,647,687,0.9410000000000001,2.55,3.43,3,3,WT2,WT2,5,5,4,FAIR,70.96,2.34,10.75,33.25181499496698,126.06062364829651
2024-02-10 19:34:50.351,664,703,0.9440000000000001,2.67,3.69,3,3,WT2,WT2,5,5,4,FAIR,69.37,2.43,10.86,36.26669962209405,126.89125001882658
2024-02-10 19:44:49.551,647,686,0.9430000000000001,2.5300000000000002,3.49,3,3,WT2,WT2,5,5,4,FAIR,70.97,2.29,10.74,37.25713197207503,129.91748755434728
2024-02-10 19:35:50.327,661,702,0.9410000000000001,2.65,3.63,3,3,WT2,WT2,5,5,4,FAIR,69.65,2.43,10.85,37.71228919266648,128.6162166318089
2024-02-10 19:48:02.024,446,581,0.767,2.21,-1.87,3,3,WT2,WT2,5,5,4,FAIR,74.98,2.17,6.26,37.98660305819885,126.4976854000747
2024-02-10 19:46:02.400,440,567,0.776,2.19,-1.8900000000000001,3,3,WT2,WT2,5,5,4,FAIR,74.72,2.17,6.27,34.41089322824617,128.02677525740415
2024-02-10 19:47:02.229,469,597,0.785,2.21,-1.83,3,3,WT2,WT2,5,5,4,FAIR,74.72,2.17,6.26,35.87685032412858,126.2332812014284
2024-02-10 19:58:49.621,621,662,0.9390000000000001,2.43,3.21,3,3,WT2,WT2,5,5,4,FAIR,72.84,2.2,10.55,35.253589927660734,128.05421954512136
2024-02-10 19:54:49.881,629,670,0.9380000000000001,2.39,3.33,3,3,WT2,WT2,5,5,4,FAIR,72.43,2.22,10.59,35.81908740287585,129.48083344742466
2024-02-10 19:52:49.986,632,676,0.935,2.45,3.35,3,3,WT2,WT2,5,5,4,FAIR,72.09,2.23,10.61,33.78726478594923,127.78438399971276
2024-02-10 20:06:49.941,614,657,0.935,2.11,3.05,3,3,WT2,WT2,5,5,4,FAIR,73.86,1.88,10.43,37.28074786297971,128.66669987726343
2024-02-10 19:51:49.991,634,678,0.935,2.43,3.33,3,3,WT2,WT2,5,5,4,FAIR,72.07,2.22,10.63,37.547844716722935,127.26669499358148
2024-02-10 20:06:02.199,382,537,0.711,1.8900000000000001,-2.23,3,3,WT2,WT2,5,5,4,FAIR,78.44,1.71,6.11,35.248308315564614,127.62061958831998
2024-02-10 19:57:49.671,624,665,0.9380000000000001,2.39,3.21,3,3,WT2,WT2,5,5,4,FAIR,72.92,2.2,10.55,34.40214930786789,128.47537539377439
2024-02-10 20:12:49.521,610,652,0.936,2.09,2.85,3,3,WT2,WT2,5,5,4,FAIR,73.92,1.83,10.34,33.70416713826506,129.062025025257
2024-02-10 20:13:02.188,379,604,0.626,1.77,-2.41,3,3,WT2,WT2,5,5,4,FAIR,79.29,1.58,5.98,36.418824123889024,128.29725693262725
2024-02-10 20:14:02.218,402,497,0.808,1.73,-2.27,3,3,WT2,WT2,5,5,4,FAIR,79.4,1.52,5.97,34.561159198103674,129.88745996945048
